,opt_config,mc_config,has_match
551,"{'PRGS': 0, 'ORCH_1_Dstop': 5.94, 'ORCH_1_Drestart': 4.09, 'ORCH_1_Fstop': 0.55, 'ORCH_1_Frestart': 0.34, 'PSCS__TAU': 616, 'HUM_1_VEL': 95.0, 'HUM_2_VEL': 73.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 1225.98, 'HUM_1_POS_Y': 208.77, 'HUM_2_POS_X': 1403.17, 'HUM_2_POS_Y': 341.99, 'ROB_1_VEL': 44.0, 'ROB_1_CHG': 11.44531527, 'SCS': 0, 'FTG': 0.0}",,False
552,"{'PRGS': 0, 'ORCH_1_Dstop': 6.96, 'ORCH_1_Drestart': 2.91, 'ORCH_1_Fstop': 0.59, 'ORCH_1_Frestart': 0.16, 'PSCS__TAU': 381, 'HUM_1_VEL': 48.0, 'HUM_2_VEL': 78.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 1786.86, 'HUM_1_POS_Y': 164.57, 'HUM_2_POS_X': 1354.43, 'HUM_2_POS_Y': 361.91, 'ROB_1_VEL': 33.0, 'ROB_1_CHG': 11.47528921, 'SCS': 0, 'FTG': 0.0}",,False
553,"{'PRGS': 0, 'ORCH_1_Dstop': 5.09, 'ORCH_1_Drestart': 2.8, 'ORCH_1_Fstop': 0.68, 'ORCH_1_Frestart': 0.15, 'PSCS__TAU': 230, 'HUM_1_VEL': 64.0, 'HUM_2_VEL': 37.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 326.43, 'HUM_1_POS_Y': 163.21, 'HUM_2_POS_X': 3028.9, 'HUM_2_POS_Y': 755.84, 'ROB_1_VEL': 43.0, 'ROB_1_CHG': 11.32688227, 'SCS': 0, 'FTG': 0.0}",,False
554,"{'PRGS': 0, 'ORCH_1_Dstop': 6.7, 'ORCH_1_Drestart': 3.12, 'ORCH_1_Fstop': 0.73, 'ORCH_1_Frestart': 0.3, 'PSCS__TAU': 269, 'HUM_1_VEL': 39.0, 'HUM_2_VEL': 40.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 2016.6, 'HUM_1_POS_Y': 417.93, 'HUM_2_POS_X': 1559.79, 'HUM_2_POS_Y': 221.11, 'ROB_1_VEL': 80.0, 'ROB_1_CHG': 12.24112668, 'SCS': 0, 'FTG': 0.0}",,False
555,"{'PRGS': 0, 'ORCH_1_Dstop': 5.15, 'ORCH_1_Drestart': 4.13, 'ORCH_1_Fstop': 0.79, 'ORCH_1_Frestart': 0.11, 'PSCS__TAU': 497, 'HUM_1_VEL': 51.0, 'HUM_2_VEL': 52.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 4368.95, 'HUM_1_POS_Y': 701.34, 'HUM_2_POS_X': 2229.06, 'HUM_2_POS_Y': 294.91, 'ROB_1_VEL': 54.0, 'ROB_1_CHG': 12.31845513, 'SCS': 0, 'FTG': 0.0}",,False
556,"{'PRGS': 0, 'ORCH_1_Dstop': 7.42, 'ORCH_1_Drestart': 2.81, 'ORCH_1_Fstop': 0.72, 'ORCH_1_Frestart': 0.16, 'PSCS__TAU': 694, 'HUM_1_VEL': 78.0, 'HUM_2_VEL': 76.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 2011.81, 'HUM_1_POS_Y': 315.73, 'HUM_2_POS_X': 2292.61, 'HUM_2_POS_Y': 482.03, 'ROB_1_VEL': 42.0, 'ROB_1_CHG': 11.45020851, 'SCS': 0, 'FTG': 0.0}",,False
557,"{'PRGS': 5, 'ORCH_1_Dstop': 7.04, 'ORCH_1_Drestart': 3.54, 'ORCH_1_Fstop': 0.54, 'ORCH_1_Frestart': 0.23, 'PSCS__TAU': 1, 'HUM_1_VEL': 42.0, 'HUM_2_VEL': 83.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 2701.71, 'HUM_1_POS_Y': 193.4, 'HUM_2_POS_X': 2832.2, 'HUM_2_POS_Y': 200.38, 'ROB_1_VEL': 94.0, 'ROB_1_CHG': 11.08597924, 'SCS': 1, 'FTG': 0.0}",,False
558,"{'PRGS': 0, 'ORCH_1_Dstop': 5.32, 'ORCH_1_Drestart': 2.64, 'ORCH_1_Fstop': 0.61, 'ORCH_1_Frestart': 0.36, 'PSCS__TAU': 690, 'HUM_1_VEL': 56.0, 'HUM_2_VEL': 99.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 1466.4, 'HUM_1_POS_Y': 709.97, 'HUM_2_POS_X': 2587.67, 'HUM_2_POS_Y': 305.43, 'ROB_1_VEL': 43.0, 'ROB_1_CHG': 11.74909577, 'SCS': 0, 'FTG': 0.0}",,False
559,"{'PRGS': 0, 'ORCH_1_Dstop': 6.09, 'ORCH_1_Drestart': 2.93, 'ORCH_1_Fstop': 0.69, 'ORCH_1_Frestart': 0.2, 'PSCS__TAU': 221, 'HUM_1_VEL': 72.0, 'HUM_2_VEL': 35.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 311.69, 'HUM_1_POS_Y': 155.84, 'HUM_2_POS_X': 2405.18, 'HUM_2_POS_Y': 406.77, 'ROB_1_VEL': 34.0, 'ROB_1_CHG': 12.07260295, 'SCS': 0, 'FTG': 0.0}",,False
560,"{'PRGS': 1, 'ORCH_1_Dstop': 7.07, 'ORCH_1_Drestart': 3.85, 'ORCH_1_Fstop': 0.61, 'ORCH_1_Frestart': 0.32, 'PSCS__TAU': 139, 'HUM_1_VEL': 32.0, 'HUM_2_VEL': 55.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 351.05, 'HUM_1_POS_Y': 183.39, 'HUM_2_POS_X': 1003.85, 'HUM_2_POS_Y': 774.62, 'ROB_1_VEL': 95.0, 'ROB_1_CHG': 11.40493944, 'SCS': 0, 'FTG': 0.0}",,False
561,"{'PRGS': 0, 'ORCH_1_Dstop': 5.48, 'ORCH_1_Drestart': 4.39, 'ORCH_1_Fstop': 0.61, 'ORCH_1_Frestart': 0.26, 'PSCS__TAU': 339, 'HUM_1_VEL': 89.0, 'HUM_2_VEL': 54.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 331.56, 'HUM_1_POS_Y': 160.89, 'HUM_2_POS_X': 2208.45, 'HUM_2_POS_Y': 330.22, 'ROB_1_VEL': 71.0, 'ROB_1_CHG': 11.4036895, 'SCS': 1, 'FTG': 0.0}",,False
562,"{'PRGS': 0, 'ORCH_1_Dstop': 7.01, 'ORCH_1_Drestart': 2.83, 'ORCH_1_Fstop': 0.62, 'ORCH_1_Frestart': 0.11, 'PSCS__TAU': 328, 'HUM_1_VEL': 37.0, 'HUM_2_VEL': 52.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 4178.6, 'HUM_1_POS_Y': 693.29, 'HUM_2_POS_X': 70.28, 'HUM_2_POS_Y': 534.16, 'ROB_1_VEL': 70.0, 'ROB_1_CHG': 11.55881977, 'SCS': 0, 'FTG': 0.0}",,False
563,"{'PRGS': 0, 'ORCH_1_Dstop': 5.27, 'ORCH_1_Drestart': 3.48, 'ORCH_1_Fstop': 0.77, 'ORCH_1_Frestart': 0.2, 'PSCS__TAU': 1, 'HUM_1_VEL': 47.0, 'HUM_2_VEL': 42.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 329.08, 'HUM_1_POS_Y': 164.54, 'HUM_2_POS_X': 4048.1, 'HUM_2_POS_Y': 687.35, 'ROB_1_VEL': 45.0, 'ROB_1_CHG': 11.15940359, 'SCS': 0, 'FTG': 0.0}",,False
564,"{'PRGS': 5, 'ORCH_1_Dstop': 6.21, 'ORCH_1_Drestart': 3.36, 'ORCH_1_Fstop': 0.62, 'ORCH_1_Frestart': 0.2, 'PSCS__TAU': 1, 'HUM_1_VEL': 51.0, 'HUM_2_VEL': 64.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 2903.14, 'HUM_1_POS_Y': 195.52, 'HUM_2_POS_X': 2857.59, 'HUM_2_POS_Y': 200.51, 'ROB_1_VEL': 78.0, 'ROB_1_CHG': 11.50953528, 'SCS': 1, 'FTG': 0.0}",,False
565,"{'PRGS': 0, 'ORCH_1_Dstop': 6.13, 'ORCH_1_Drestart': 4.27, 'ORCH_1_Fstop': 0.73, 'ORCH_1_Frestart': 0.26, 'PSCS__TAU': 458, 'HUM_1_VEL': 86.0, 'HUM_2_VEL': 67.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 467.87, 'HUM_1_POS_Y': 725.87, 'HUM_2_POS_X': 475.07, 'HUM_2_POS_Y': 774.66, 'ROB_1_VEL': 91.0, 'ROB_1_CHG': 11.65778182, 'SCS': 0, 'FTG': 0.0}",,False
566,"{'PRGS': 0, 'ORCH_1_Dstop': 5.18, 'ORCH_1_Drestart': 3.3, 'ORCH_1_Fstop': 0.77, 'ORCH_1_Frestart': 0.21, 'PSCS__TAU': 427, 'HUM_1_VEL': 64.0, 'HUM_2_VEL': 79.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 1867.55, 'HUM_1_POS_Y': 234.08, 'HUM_2_POS_X': 2356.35, 'HUM_2_POS_Y': 560.55, 'ROB_1_VEL': 83.0, 'ROB_1_CHG': 11.92814216, 'SCS': 0, 'FTG': 0.0}",,False
567,"{'PRGS': 0, 'ORCH_1_Dstop': 6.014230877, 'ORCH_1_Drestart': 3.435197318, 'ORCH_1_Fstop': 0.766638154, 'ORCH_1_Frestart': 0.2419870804, 'PSCS__TAU': 548, 'HUM_1_VEL': 46.74295068, 'HUM_2_VEL': 80.50537916, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 102.2, 'HUM_1_POS_Y': 276.88, 'HUM_2_POS_X': 100.8, 'HUM_2_POS_Y': 207.37, 'ROB_1_VEL': 40.49494743, 'ROB_1_CHG': 11.78923301, 'SCS': 1, 'FTG': 0.0}",,False
568,"{'PRGS': 0, 'ORCH_1_Dstop': 7.12, 'ORCH_1_Drestart': 3.59, 'ORCH_1_Fstop': 0.53, 'ORCH_1_Frestart': 0.11, 'PSCS__TAU': 287, 'HUM_1_VEL': 38.0, 'HUM_2_VEL': 79.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 2149.73, 'HUM_1_POS_Y': 176.05, 'HUM_2_POS_X': 176.55, 'HUM_2_POS_Y': 363.53, 'ROB_1_VEL': 76.0, 'ROB_1_CHG': 11.11290891, 'SCS': 0, 'FTG': 0.0}",,False
569,"{'PRGS': 0, 'ORCH_1_Dstop': 5.32, 'ORCH_1_Drestart': 2.64, 'ORCH_1_Fstop': 0.61, 'ORCH_1_Frestart': 0.36, 'PSCS__TAU': 460, 'HUM_1_VEL': 56.0, 'HUM_2_VEL': 99.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 324.43, 'HUM_1_POS_Y': 173.64, 'HUM_2_POS_X': 2587.67, 'HUM_2_POS_Y': 305.43, 'ROB_1_VEL': 43.0, 'ROB_1_CHG': 11.67978758, 'SCS': 1, 'FTG': 0.0}",,False
570,"{'PRGS': 0, 'ORCH_1_Dstop': 5.91, 'ORCH_1_Drestart': 4.21, 'ORCH_1_Fstop': 0.71, 'ORCH_1_Frestart': 0.13, 'PSCS__TAU': 440, 'HUM_1_VEL': 38.0, 'HUM_2_VEL': 97.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 2739.9, 'HUM_1_POS_Y': 163.62, 'HUM_2_POS_X': 1449.88, 'HUM_2_POS_Y': 242.42, 'ROB_1_VEL': 60.0, 'ROB_1_CHG': 11.12842655, 'SCS': 0, 'FTG': 0.0}",,False
571,"{'PRGS': 0, 'ORCH_1_Dstop': 6.25, 'ORCH_1_Drestart': 2.45, 'ORCH_1_Fstop': 0.64, 'ORCH_1_Frestart': 0.17, 'PSCS__TAU': 237, 'HUM_1_VEL': 91.0, 'HUM_2_VEL': 31.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 310.72, 'HUM_1_POS_Y': 131.25, 'HUM_2_POS_X': 618.66, 'HUM_2_POS_Y': 271.69, 'ROB_1_VEL': 45.0, 'ROB_1_CHG': 12.19439132, 'SCS': 0, 'FTG': 0.0}",,False
572,"{'PRGS': 0, 'ORCH_1_Dstop': 6.67, 'ORCH_1_Drestart': 2.59, 'ORCH_1_Fstop': 0.76, 'ORCH_1_Frestart': 0.18, 'PSCS__TAU': 289, 'HUM_1_VEL': 58.0, 'HUM_2_VEL': 76.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 1913.61, 'HUM_1_POS_Y': 326.97, 'HUM_2_POS_X': 825.52, 'HUM_2_POS_Y': 691.49, 'ROB_1_VEL': 69.0, 'ROB_1_CHG': 11.40121038, 'SCS': 0, 'FTG': 0.0}",,False
573,"{'PRGS': 0, 'ORCH_1_Dstop': 5.54, 'ORCH_1_Drestart': 3.88, 'ORCH_1_Fstop': 0.66, 'ORCH_1_Frestart': 0.11, 'PSCS__TAU': 210, 'HUM_1_VEL': 72.0, 'HUM_2_VEL': 54.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 272.51, 'HUM_1_POS_Y': 136.17, 'HUM_2_POS_X': 2652.23, 'HUM_2_POS_Y': 681.42, 'ROB_1_VEL': 92.0, 'ROB_1_CHG': 11.39069121, 'SCS': 0, 'FTG': 0.0}",,False
574,"{'PRGS': 0, 'ORCH_1_Dstop': 5.89, 'ORCH_1_Drestart': 3.2, 'ORCH_1_Fstop': 0.5, 'ORCH_1_Frestart': 0.18, 'PSCS__TAU': 599, 'HUM_1_VEL': 65.0, 'HUM_2_VEL': 68.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 3059.04, 'HUM_1_POS_Y': 338.15, 'HUM_2_POS_X': 2547.95, 'HUM_2_POS_Y': 572.69, 'ROB_1_VEL': 70.0, 'ROB_1_CHG': 11.17753847, 'SCS': 0, 'FTG': 0.0}",,False
575,"{'PRGS': 0, 'ORCH_1_Dstop': 5.03, 'ORCH_1_Drestart': 2.14, 'ORCH_1_Fstop': 0.74, 'ORCH_1_Frestart': 0.25, 'PSCS__TAU': 642, 'HUM_1_VEL': 73.0, 'HUM_2_VEL': 56.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 1467.38, 'HUM_1_POS_Y': 280.01, 'HUM_2_POS_X': 607.4, 'HUM_2_POS_Y': 734.15, 'ROB_1_VEL': 66.0, 'ROB_1_CHG': 11.93622719, 'SCS': 1, 'FTG': 0.0}",,False
576,"{'PRGS': 3, 'ORCH_1_Dstop': 5.82, 'ORCH_1_Drestart': 3.94, 'ORCH_1_Fstop': 0.54, 'ORCH_1_Frestart': 0.31, 'PSCS__TAU': 181, 'HUM_1_VEL': 77.0, 'HUM_2_VEL': 78.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 413.7, 'HUM_1_POS_Y': 167.94, 'HUM_2_POS_X': 2794.45, 'HUM_2_POS_Y': 200.54, 'ROB_1_VEL': 99.0, 'ROB_1_CHG': 12.17623208, 'SCS': 0, 'FTG': 0.0}",,False
577,"{'PRGS': 0, 'ORCH_1_Dstop': 5.45, 'ORCH_1_Drestart': 3.84, 'ORCH_1_Fstop': 0.55, 'ORCH_1_Frestart': 0.15, 'PSCS__TAU': 695, 'HUM_1_VEL': 51.0, 'HUM_2_VEL': 55.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 2285.24, 'HUM_1_POS_Y': 461.01, 'HUM_2_POS_X': 1972.2, 'HUM_2_POS_Y': 631.59, 'ROB_1_VEL': 38.0, 'ROB_1_CHG': 11.25425353, 'SCS': 0, 'FTG': 0.0}",,False
578,"{'PRGS': 0, 'ORCH_1_Dstop': 5.43, 'ORCH_1_Drestart': 2.85, 'ORCH_1_Fstop': 0.5, 'ORCH_1_Frestart': 0.33, 'PSCS__TAU': 169, 'HUM_1_VEL': 18.0, 'HUM_2_VEL': 75.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 148.0, 'HUM_1_POS_Y': 743.6, 'HUM_2_POS_X': 1777.71, 'HUM_2_POS_Y': 414.59, 'ROB_1_VEL': 46.0, 'ROB_1_CHG': 11.45510884, 'SCS': 0, 'FTG': 0.0}",,False
579,"{'PRGS': 0, 'ORCH_1_Dstop': 5.274168214, 'ORCH_1_Drestart': 3.718070413, 'ORCH_1_Fstop': 0.5896258305, 'ORCH_1_Frestart': 0.3882719498, 'PSCS__TAU': 441, 'HUM_1_VEL': 82.8365418, 'HUM_2_VEL': 50.88645831, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 2744.96, 'HUM_1_POS_Y': 374.82, 'HUM_2_POS_X': 2688.23, 'HUM_2_POS_Y': 307.8, 'ROB_1_VEL': 86.18822524, 'ROB_1_CHG': 12.05665343, 'SCS': 1, 'FTG': 0.0}",,False
580,"{'PRGS': 1, 'ORCH_1_Dstop': 6.42, 'ORCH_1_Drestart': 3.7, 'ORCH_1_Fstop': 0.53, 'ORCH_1_Frestart': 0.38, 'PSCS__TAU': 389, 'HUM_1_VEL': 83.0, 'HUM_2_VEL': 32.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 110.69, 'HUM_1_POS_Y': 488.87, 'HUM_2_POS_X': 519.32, 'HUM_2_POS_Y': 262.95, 'ROB_1_VEL': 83.0, 'ROB_1_CHG': 11.13679604, 'SCS': 0, 'FTG': 0.0}",,False
581,"{'PRGS': 2, 'ORCH_1_Dstop': 6.29, 'ORCH_1_Drestart': 2.76, 'ORCH_1_Fstop': 0.79, 'ORCH_1_Frestart': 0.16, 'PSCS__TAU': 337, 'HUM_1_VEL': 65.0, 'HUM_2_VEL': 57.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 368.17, 'HUM_1_POS_Y': 171.7, 'HUM_2_POS_X': 1400.0, 'HUM_2_POS_Y': 200.0, 'ROB_1_VEL': 31.0, 'ROB_1_CHG': 11.525585, 'SCS': 0, 'FTG': 0.0}",,False
582,"{'PRGS': 0, 'ORCH_1_Dstop': 7.23, 'ORCH_1_Drestart': 4.3, 'ORCH_1_Fstop': 0.66, 'ORCH_1_Frestart': 0.24, 'PSCS__TAU': 503, 'HUM_1_VEL': 61.0, 'HUM_2_VEL': 46.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 128.43, 'HUM_1_POS_Y': 521.68, 'HUM_2_POS_X': 158.09, 'HUM_2_POS_Y': 205.08, 'ROB_1_VEL': 98.0, 'ROB_1_CHG': 12.08801127, 'SCS': 1, 'FTG': 0.0}",,False
583,"{'PRGS': 5, 'ORCH_1_Dstop': 5.17, 'ORCH_1_Drestart': 4.01, 'ORCH_1_Fstop': 0.52, 'ORCH_1_Frestart': 0.36, 'PSCS__TAU': 162, 'HUM_1_VEL': 34.0, 'HUM_2_VEL': 21.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 2957.69, 'HUM_1_POS_Y': 197.54, 'HUM_2_POS_X': 2895.71, 'HUM_2_POS_Y': 200.36, 'ROB_1_VEL': 40.0, 'ROB_1_CHG': 12.02628752, 'SCS': 1, 'FTG': 0.0}",,False
584,"{'PRGS': 0, 'ORCH_1_Dstop': 6.038281112, 'ORCH_1_Drestart': 3.974272181, 'ORCH_1_Fstop': 0.6879580966, 'ORCH_1_Frestart': 0.2923484835, 'PSCS__TAU': 415, 'HUM_1_VEL': 39.97680539, 'HUM_2_VEL': 66.22978009, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 3123.19, 'HUM_1_POS_Y': 226.18, 'HUM_2_POS_X': 3147.96, 'HUM_2_POS_Y': 466.79, 'ROB_1_VEL': 61.72026878, 'ROB_1_CHG': 11.99581296, 'SCS': 1, 'FTG': 0.0}",,False
585,"{'PRGS': 0, 'ORCH_1_Dstop': 5.43, 'ORCH_1_Drestart': 3.21, 'ORCH_1_Fstop': 0.56, 'ORCH_1_Frestart': 0.27, 'PSCS__TAU': 601, 'HUM_1_VEL': 97.0, 'HUM_2_VEL': 65.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 283.37, 'HUM_1_POS_Y': 226.93, 'HUM_2_POS_X': 561.99, 'HUM_2_POS_Y': 775.95, 'ROB_1_VEL': 47.0, 'ROB_1_CHG': 12.17363616, 'SCS': 0, 'FTG': 0.0}",,False
586,"{'PRGS': 1, 'ORCH_1_Dstop': 6.21, 'ORCH_1_Drestart': 3.04, 'ORCH_1_Fstop': 0.68, 'ORCH_1_Frestart': 0.27, 'PSCS__TAU': 229, 'HUM_1_VEL': 43.0, 'HUM_2_VEL': 46.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 122.33, 'HUM_1_POS_Y': 376.75, 'HUM_2_POS_X': 2026.39, 'HUM_2_POS_Y': 188.31, 'ROB_1_VEL': 94.0, 'ROB_1_CHG': 11.20858266, 'SCS': 0, 'FTG': 0.0}",,False
587,"{'PRGS': 0, 'ORCH_1_Dstop': 5.27, 'ORCH_1_Drestart': 3.48, 'ORCH_1_Fstop': 0.77, 'ORCH_1_Frestart': 0.2, 'PSCS__TAU': 317, 'HUM_1_VEL': 47.0, 'HUM_2_VEL': 42.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 374.45, 'HUM_1_POS_Y': 179.26, 'HUM_2_POS_X': 4048.1, 'HUM_2_POS_Y': 687.35, 'ROB_1_VEL': 45.0, 'ROB_1_CHG': 11.25151536, 'SCS': 0, 'FTG': 0.0}",,False
